Time,Lat,Lon
4/13/2014 11:57:00,40.7693,-73.8898
4/13/2014 11:57:00,40.7693,-73.8898
4/13/2014 14:26:00,40.7731,-73.8856
4/13/2014 14:36:00,40.7689,-73.8633
4/13/2014 14:54:00,40.7706,-73.8654
4/13/2014 15:09:00,40.7684,-73.8624
4/13/2014 15:43:00,40.774,-73.8721
4/13/2014 15:47:00,40.7685,-73.8624
4/13/2014 15:55:00,40.7711,-73.8661
4/13/2014 15:56:00,40.7741,-73.8725
4/13/2014 16:52:00,40.8548,-73.8883
4/13/2014 18:06:00,40.7739,-73.8718
4/13/2014 18:18:00,40.7685,-73.8625
4/13/2014 18:28:00,40.7721,-73.8707
4/13/2014 18:58:00,40.7685,-73.8624
4/13/2014 19:58:00,40.7739,-73.8714
4/13/2014 20:17:00,40.774,-73.8726
4/13/2014 20:21:00,40.774,-73.8725
4/13/2014 20:25:00,40.7743,-73.8732
4/13/2014 20:33:00,40.774,-73.8726
4/13/2014 20:55:00,40.774,-73.8715
4/13/2014 21:05:00,40.7684,-73.8624
4/13/2014 21:39:00,40.7743,-73.8716
4/13/2014 21:53:00,40.7684,-73.8624
4/13/2014 22:16:00,40.771,-73.8659
4/13/2014 22:25:00,40.774,-73.8717
4/13/2014 22:28:00,40.7741,-73.8717
4/13/2014 23:01:00,40.774,-73.8724
4/13/2014 23:25:00,40.7739,-73.8726
4/14/2014 6:56:00,40.7741,-73.8725
4/14/2014 7:16:00,40.7731,-73.8856
4/14/2014 7:28:00,40.7731,-73.8855
4/14/2014 7:56:00,40.7729,-73.8855
4/14/2014 7:56:00,40.7729,-73.8855
4/14/2014 7:58:00,40.7707,-73.8853
4/14/2014 7:59:00,40.7685,-73.8625
4/14/2014 8:10:00,40.7684,-73.8623
4/14/2014 8:12:00,40.771,-73.8659
4/14/2014 8:40:00,40.7729,-73.8857
4/14/2014 8:52:00,40.7711,-73.8653
4/14/2014 9:13:00,40.7741,-73.8725
4/14/2014 9:25:00,40.7739,-73.8726
4/14/2014 9:56:00,40.7687,-73.8627
4/14/2014 9:57:00,40.7682,-73.884
4/14/2014 10:07:00,40.7705,-73.8649
4/14/2014 10:23:00,40.7703,-73.8649
4/14/2014 10:32:00,40.7741,-73.8725
4/14/2014 10:53:00,40.7684,-73.8623
4/14/2014 11:37:00,40.7739,-73.8726
4/14/2014 12:18:00,40.774,-73.8726
