Time,Lat,Lon
4/8/2014 4:20:00,40.6478,-73.929
4/8/2014 5:17:00,40.6758,-73.9297
4/8/2014 5:41:00,40.6713,-73.9264
4/8/2014 5:50:00,40.6761,-73.9443
4/8/2014 6:51:00,40.6688,-73.9269
4/8/2014 10:01:00,40.6562,-73.9417
4/8/2014 12:01:00,40.6578,-73.9291
4/8/2014 14:29:00,40.6708,-73.9378
4/8/2014 14:37:00,40.6648,-73.9271
4/8/2014 15:20:00,40.6302,-73.9387
4/8/2014 15:43:00,40.6638,-73.936
4/8/2014 21:59:00,40.6754,-73.9374
4/9/2014 1:50:00,40.6787,-73.9413
4/9/2014 4:49:00,40.6637,-73.936
4/9/2014 5:27:00,40.6675,-73.94
4/9/2014 6:33:00,40.6669,-73.9292
4/9/2014 7:45:00,40.653,-73.9432
4/9/2014 7:54:00,40.6654,-73.9344
4/9/2014 9:59:00,40.6581,-73.9261
4/9/2014 11:10:00,40.6581,-73.9396
4/9/2014 11:38:00,40.6082,-73.921
4/9/2014 12:06:00,40.6641,-73.947
4/9/2014 12:15:00,40.6545,-73.9459
4/9/2014 12:34:00,40.6318,-73.9452
4/9/2014 14:02:00,40.6184,-73.9218
4/9/2014 17:03:00,40.6768,-73.9214
4/9/2014 17:13:00,40.6564,-73.9482
4/9/2014 17:57:00,40.6786,-73.9348
4/9/2014 18:58:00,40.6481,-73.9445
4/9/2014 19:23:00,40.6713,-73.9436
4/9/2014 20:01:00,40.6707,-73.9496
4/9/2014 20:38:00,40.6217,-73.9291
4/9/2014 21:34:00,40.6595,-73.9484
4/9/2014 23:17:00,40.6301,-73.9465
4/10/2014 0:52:00,40.6708,-73.9348
4/10/2014 1:19:00,40.6614,-73.942
4/10/2014 1:24:00,40.6254,-73.9275
4/10/2014 4:03:00,40.6748,-73.9394
4/10/2014 4:07:00,40.6648,-73.94
4/10/2014 5:23:00,40.6749,-73.9427
4/10/2014 5:40:00,40.6417,-73.9246
4/10/2014 6:01:00,40.6676,-73.94
4/10/2014 6:14:00,40.6794,-73.9444
4/10/2014 7:40:00,40.6674,-73.9396
4/10/2014 8:17:00,40.6149,-73.9282
4/10/2014 9:45:00,40.6628,-73.9439
4/10/2014 10:32:00,40.6743,-73.9483
4/10/2014 10:39:00,40.6241,-73.9275
4/10/2014 10:44:00,40.6303,-73.9215
4/10/2014 11:27:00,40.6531,-73.9202
4/10/2014 12:35:00,40.6638,-73.9455
4/10/2014 12:48:00,40.6154,-73.9255
4/10/2014 12:58:00,40.6549,-73.9471
4/10/2014 13:07:00,40.666,-73.9456
4/10/2014 14:03:00,40.6654,-73.9426
4/10/2014 14:05:00,40.6592,-73.9476
4/10/2014 14:17:00,40.6501,-73.9379
4/10/2014 14:32:00,40.6792,-73.9205
4/10/2014 15:35:00,40.672,-73.9237
4/10/2014 16:26:00,40.6792,-73.9294
4/10/2014 17:06:00,40.6767,-73.9205
4/10/2014 17:09:00,40.6706,-73.9462
4/10/2014 18:21:00,40.6687,-73.9423
4/10/2014 18:21:00,40.6679,-73.9451
4/10/2014 18:38:00,40.6166,-73.9403
4/10/2014 19:08:00,40.6625,-73.9365
4/10/2014 19:21:00,40.6105,-73.9486
4/10/2014 20:17:00,40.6627,-73.9438
4/10/2014 21:59:00,40.6545,-73.9287
4/10/2014 23:55:00,40.6227,-73.9396
4/11/2014 0:12:00,40.6461,-73.9259
4/11/2014 4:17:00,40.6622,-73.942
4/11/2014 4:21:00,40.6491,-73.9465
4/11/2014 6:02:00,40.6647,-73.9389
4/11/2014 6:15:00,40.675,-73.9458
4/11/2014 6:32:00,40.6337,-73.9478
4/11/2014 6:56:00,40.642,-73.9458
4/11/2014 7:32:00,40.6678,-73.9306
4/11/2014 8:01:00,40.6732,-73.9287
4/11/2014 8:06:00,40.6702,-73.9477
4/11/2014 8:06:00,40.6786,-73.9493
4/11/2014 9:12:00,40.6695,-73.9275
4/11/2014 9:50:00,40.6742,-73.9483
4/11/2014 10:13:00,40.6791,-73.9263
4/11/2014 11:44:00,40.6694,-73.9311
4/11/2014 13:05:00,40.6761,-73.9482
4/11/2014 13:09:00,40.6796,-73.9486
4/11/2014 13:13:00,40.6795,-73.9316
